mz,time,Name,note
287.9063,10.6823,PCB-147,mz3
287.9056,11.0718,PCB-153,mz3
257.9579,6.7801,PCB-16,mz3
358.8329,13.3724,PCB-173,mz3
325.8613,13.009,PCB-174,mz3
397.796,11.6656,PCB-179,mz3
325.8613,13.1257,PCB-181,mz3
323.8639,12.041,PCB-187,mz3
257.9579,6.2186,PCB-19,mz3
357.8249,15.7478,PCB-194,mz3
359.8222,15.1622,PCB-195,mz3
357.8249,14.2703,PCB-199,mz3
153.0698,5.3096,PCB-2,mz3
357.8249,14.424,PCB-203,mz3
391.786,16.6465,PCB-206,mz3
259.955,7.5093,PCB-22,mz3
259.955,7.1275,PCB-25,mz3
153.0698,5.3537,PCB-3,mz3
223.9967,5.5237,PCB-4,mz3
293.916,9.3314,PCB-56,mz3
150.0464,5.9295,PCB-6,mz3
293.916,8.7294,PCB-66,mz3
293.916,8.6866,PCB-67,mz3
293.9159,8.337,PCB-71,mz3
293.9159,8.5902,PCB-74,mz3
150.0464,6.0104,PCB-8,mz3
290.9112,10.4802,PCB-82,mz3
327.8766,9.2747,PCB-87,mz3
150.0464,5.8194,PCB-9,mz3
327.8766,9.2063,PCB-99,mz3
247.9833,5.7693,BDE-1,mz3
115.0543,5.8698,BDE-2,mz3
115.0543,5.9798,BDE-3,mz3
169.0602,7.2398,BDE-10,mz3
329.8895,8.0249,BDE-11,mz3
329.8894,8.2345,BDE-12,mz3
329.8894,8.2345,BDE-13,mz3
168.0569,8.4575,BDE-15,mz3
325.8936,7.7527,BDE-7,mz3
329.8894,8.1806,BDE-8,mz3
407.8004,10.2406,BDE-17,mz3
139.0542,10.6579,BDE-25,mz3
405.8025,10.7128,BDE-28,mz3
407.8001,9.4895,BDE-30,mz3
407.8,10.3304,BDE-32,mz3
407.8002,11.0328,BDE-33,mz3
403.8042,11.3203,BDE-35,mz3
403.8042,11.6498,BDE-37,mz3
327.8737,13.5567,BDE-47,mz3
485.7103,13.4696,BDE-49,mz3
483.7125,14.038,BDE-66,mz3
327.8738,13.5656,BDE-71,mz3
162.9377,13.2136,BDE-75,mz3
485.7104,15.1874,BDE-77,mz3
565.62,17.1966,BDE-99,mz3
565.6198,16.4774,BDE-100,mz3
643.5322,17.9316,BDE-114,mz3
565.6201,16.958,BDE-115,mz3
407.7823,17.1478,BDE-116,mz3
567.6179,18.1556,BDE-126,mz3
565.6199,18.1019,BDE-85,mz3
643.5317,19.5035,BDE-138,mz3
643.5322,19.0461,BDE-153,mz3
643.53,18.4855,BDE-154,mz3
643.5322,17.9563,BDE-155,mz3
643.5317,19.5552,BDE-166,mz3
565.6019,21.1498,BDE-181,mz3
565.6023,20.2356,BDE-183,mz3
565.6022,21.3517,BDE-190,mz3
180.9534,4.6453,bis(2-Chloroethoxy)methane,mz3
96.0105,3.0167,bis(2-Chloroethyl)ether,mz3
205.0213,5.4102,4-Chlorophenyl phenyl ether,mz3
347.1836,16.1287,bis(2-Ethylhexyl)phthalate,mz3
166.0654,5.5237,N-Nitrosodi-n-propylamine,mz3
168.0764,10.7675,N-Nitrosodiphenylamine,mz3
163.0262,4.2895,2-Chloronaphthalene,mz3
147.947,3.0644,"1,2-Dichlorobenzene",mz3
147.947,3.0945,"1,3-Dichlorobenzene",mz3
147.947,3.108,"1,4-Dichlorobenzene",mz3
172.9668,3.0945,"1,2,4-Trichlorobenzene",mz3
195.9421,9.8605,Endosulfan I ,mz3
342.8666,11.2041,Endosulfan II ,mz3
386.8402,12.1712,Endosulfan sulfate,mz3
266.8515,10.4633,Endrin,mz3
269.8127,7.6869,Heptachlor,mz3
356.8376,9.0953,Heptachlor epoxide (Isomer B)-1,mz3
121.0284,14.2502,Benzoic acid,mz3
109.0558,4.9215,2-Methylphenol,mz3
109.0605,3.7881,4-Methylphenol,mz3
196.928,4.1551,"2,4,5-Trichlorophenol",mz3
85.0648,3.1257,Aniline,mz3
92.0496,3.7811,Benzyl alcohol,mz3
126.0106,5.0646,4-Chloroaniline,mz3
139.054,3.826,2-Methylnaphthalene,mz3
92.0494,4.4072,2-Nitroaniline,mz3
108.0443,4.8091,3-Nitroaniline,mz3
92.0494,5.3955,4-Nitroaniline,mz3
182.0838,5.3952,Benzidine,mz3
253.0254,16.3889,"3,3'-Dichlorobenzidine-2",mz3
153.065,4.6836,Acenaphthylene,mz3
272.0627,19.4652,"Benzo(g,h,i)perylene",mz3
143.0073,3.7464,4-Chloro-3-methylphenol,mz3
97.9918,3.1907,2-Chlorophenol,mz3
162.9666,3.0347,"2,4-Dichlorophenol",mz3
123.0759,9.6951,"2,4-Dimethylphenol",mz3
199.0305,5.4362,"2-Methyl-4,6-dinitrophenol",mz3
105.0697,3.0024,2-Nitrophenol,mz3
141.0307,5.0262,4-Nitrophenol,mz3
96.0525,3.7852,Phenol,mz3
198.9248,4.1195,"2,4,6-Trichlorophenol",mz3
165.1436,4.8246,Acenaphthene-d10,mz3
238.1547,13.0783,Chrysene-d12,mz3
146.9901,17.6591,"1,4-Dichlorobenzene-d4",mz3
138.119,3.1416,Naphthalene-d8,mz3
263.163,17.5581,Perylene-d12,mz3
187.1339,6.5174,Phenanthrene-d10,mz3
97.0285,9.5196,potassium sorbate,mz3
138.0308,8.4987,4-hydroxybenzoic acid,mz3
93.0334,4.5711,methyl paraben,mz3
137.0234,5.3222,protocatechuic acid,mz3
122.0316,4.9384,ethyl paraben,mz3
93.0335,5.0708,isopropyl paraben,mz3
93.0336,4.9425,butyl paraben,mz3
93.0335,9.5555,benzyl paraben,mz3
139.0389,8.4291,heptyl paraben,mz3
93.0334,5.4154,propyl paraben,mz3
121.0284,4.9461,isobutyl paraben,mz3
163.1121,4.8462,"Phenol, 2-octyl-",mz3
220.1826,4.8417,Nonylphenol,mz3
193.1224,8.3182,Nonylphenol monoethoxylate,mz3
134.0726,5.8491,"2-Bromo-4-(2,4,4-trimethylpentan-2-yl)phenol",mz3
161.096,11.4901,Nonylphenol diethoxylate,mz3
123.995,6.8733,Chloramben,mz3
145.9685,6.0202,"2,4-Dichlorophenoxyacetic acid",mz3
203.9695,5.5277,Dicamba,mz3
203.9695,5.5277,Dichlorprop Acid,mz3
165.9574,5.9966,Picloram,mz3
168.9248,5.0024,Bentazon,mz3
198.0094,8.2414,Fenoprop,mz3
199.9185,7.1746,Acifluorfen,mz3
191.9555,4.7008,"3,5-dichlorobenzoic acid",mz3
141.0101,5.6099,MCPA,mz3
141.0101,5.6324,MCPP,mz3
162.9668,7.261,"2-(2,4-dichlorophenoxy)butanoic acid",mz3
199.9185,7.2418,"2,4,5-trichlorophenoxyacetic acid",mz3
86.9995,4.1743,Trimethyl Phosphate,mz3
111.1169,7.88,Tripropyl Phosphate,mz3
237.1248,5.5214,Tributyl Phosphate,mz3
342.0927,13.301,(3-Methylphenyl) diphenyl phosphate (CDP),mz3
342.0927,13.6331,(3-Methylphenyl) diphenyl phosphate (CDP),mz3
252.0505,12.6579,2-Ethylhexyldiphenylphosphate,mz3
178.0775,14.3757,Tri-O-cresyl phosphate,mz3
250.1718,17.8425,Isodecyl Diphenyl Phosphate,mz3
404.2072,21.8235,Tris(2-ethylhexyl) phosphate,mz3
257.096,13.2953,Diisopropylphenylphosphate,mz3
222.9577,18.0122,Triisopropyl Phosphate,mz3
175.0153,18.867,Tris(2-carboxyethyl)phosphine,mz3
614.8548,21.1561,"4,4'-Isopropylidenebis[2-(2,6-dibromophenoxy)ethanol]",mz3
326.9926,19.4429,Tris(1-chloro-2-propyl) phosphate,mz3
371.1258,16.288,Tri-P-cresyl phosphate,mz3
192.9396,11.4456,"Tris(1,3-dichloro-2-propyl)phosphate",mz3
530.7274,18.6414,Tetrabromobisphenol A,mz3
558.7611,18.0077,Tetrabromobisphenol A Bismethyl Ether,mz3
203.8746,18.766,"Tris(2,3-dibromopropyl) phosphate",mz3
649.4314,21.8191,tris(tribromoneopentyl),mz3
214.8838,5.4491,Pentaerythritol tribromide,mz3
203.0011,7.4335,Tris(2-chloropropyl) phosphate,mz3
290.8835,6.2455,"Allyl 2,4,6-tribromophenyl ether",mz3
261.0684,15.2384,Tri-M-cresyl phosphate,mz3
420.5565,19.195,"1,2,5,6-Tetrabromocyclooctane",mz3
300.7682,8.5803,"2-bromoallyl-2,4,6-tribromophenyl ether",mz3
420.5818,17.5034,Tetrabromophthalic Acid,mz3
558.3992,18.6242,Tetrabromobisphenol S,mz3
781.9781,24.2075,Tetrabromobisphenol A Diallyl Ether,mz3
684.6185,19.7405,"1,2-Bis(2,4,6-tribromophenoxy)ethane",mz3
327.773,5.5356,"2,4,6-tris(2,4,6-tribromophenoxy)-1,3,5-triazine",mz3
104.946,3.0132,3-Bromostyrene,mz3
95.0493,9.76,Benzophenone-3,mz3
124.9941,5.4033,Tri(Chloropropyl) phosphate (TCPP),mz3
333.7675,5.5325,"2,4,6-Tribromophenol",mz3
311.1656,23.4242,Tetrachlorobisphenol A,mz3
433.6789,12.2742,"2,3,4,5-Tetrabromobenzoic acid",mz3
433.6789,16.5164,"2,3,4,5-Tetrabromobenzoic acid_1",mz3
595.7001,19.5318,tetrabromobisphenol S bismethyl ether,mz3
526.7316,23.3057,tetrabromobisphenol A bisglycidyl ether,mz3
102.0338,3.0122,4-Bromostyrene,mz3
175.0337,4.3073,"cis/trans-3-(2,2-dichlorovinyl)-2,2-dimethylcylo",mz3
175.0337,4.3073,"cis/trans-3-(2,2-dichlorovinyl)-2,2-dimethylcylo",mz3
141.0696,7.1037,3-Phenoxybenzoic acid,mz3
232.053,6.9587,4-fluro-3-phenoxy-benzoic acid,mz3
121.0281,7.1644,Homosalate,mz3
148.0757,10.9181,Octyl-dimethyl-PABA,mz3
133.0646,11.5232,Occtyl-Methoxycinnamate (OMC),mz3
125.9996,23.4875,"O,O-Dimethyl Thiophosphate",mz3
105.0331,5.5149,"O,O-Diethyl Phosphonate",mz3
156.9539,6.637,"O,O-Dimethyl dithiophosphate",mz3
96.9507,7.3222,"O,O-Diethyl dithiophosphate",mz3
146.8496,19.212,Malathion Diacid,mz3
103.0542,3.7285,Carbofuran phenol,mz3
296.3651,9.2106,Mono(2-ethyl-5-hydroxyhexyl) phthalate,mz3
170.109,18.1822,Tripentyl Phosphate,mz3
214.094,10.0232,Bisphenol A,mz3
105.07,4.8375,Mono(3-carboxypropyl) phthalate,mz3
165.9576,3.0122,"2,5-Dichlorophenol",mz3
116.0402,4.8442,PROPYLENE THIOUREA,mz3
127.0376,19.1268,Thifensulfuron-methyl,mz3
136.0833,4.8447,4-Tert-Octylphenol,mz3
291.9444,9.1355,Triclosan,mz3
107.0491,8.8813,Bisphenol F,mz3
101.0168,5.4026,ETHYLENE THIOUREA,mz3
174.9637,9.4646,Bensulfuron-methyl,mz3
455.2014,6.1528,Foramsulfuron,mz3
140.0454,4.0967,Mesosulfuron-methyl,mz3
105.1416,19.3981,metsulfuron-methyl,mz3
124.0824,3.015,oxasulfuron,mz3
231.0877,5.5172,rimsulfuron,mz3
528.0956,17.5394,sulfosulfuron,mz3
139.0615,3.834,triasulfuron,mz3
492.1032,9.4475,triflusulfuron-methyl,mz3
199.9186,4.0477,"2,4,6-trichlorophenol-1",mz3
151.0865,4.3747,2-isopropyl-6-methyl-4-pyrimidinol,mz3
126.0077,5.5122,diethyl phosphate (DEP),mz3
99.0065,7.4357,dimethyl phosphate (DMP),mz3
104.0257,14.0455,mono-benzyl phthalate(MBzP),mz3
147.0652,15.0911,mono-n-butyl phthalate(MnBP),mz3
168.0892,19.1408,mono-cyclohexyl phthalate(MCHP),mz3
147.0655,6.6115,mono-ethyl phthalate(MEP),mz3
150.1361,9.8629,mono-n-octyl phthalate(MOP),mz3
163.1481,11.8895,mono-2-ethylhexyl phthalate(MEHP),mz3
151.054,4.7862,Acenaphthene,mz3
177.054,6.4444,Anthracene,mz3
183.0872,5.4818,Azobenzene,mz3
113.0385,12.867,Benz(a)anthracene,mz3
126.0463,16.316,Benz[a]pyrene,mz3
137.0385,19.2571,"Benzo(g,h,i)perylene",mz3
126.0463,17.2264,Benzo(k)fluoranthene,mz3
207.0971,11.7779,Benzyl butyl phthalate,mz3
115.0541,5.8632,4-Bromophenyl phenyl ether,mz3
168.0761,6.8304,Carbazole,mz3
130.019,5.0026,2-Chlorophenol-1,mz3
281.0511,19.343,"Dibenz(a,h)anthracene",mz3
169.0599,4.9555,Dibenzofuran,mz3
149.1523,7.7083,Dibutyl phthalate,mz3
143.9529,3.1623,"1,2-Dichlorobenzene-1",mz3
143.9529,3.0289,"1,4-Dichlorobenzene-1",mz3
165.0181,5.2516,Diethyl phthalate,mz3
186.0296,4.8468,"2,4-Dinitrophenol",mz3
90.0338,4.9757,"2,4-Dinitrotoluene",mz3
165.0292,5.3636,"2,6-Dinitrotoluene",mz3
280.2183,13.8302,Di-n-octyl phthalate,mz3
201.0697,8.7375,Fluoranthene,mz3
164.062,5.2905,Fluorene,mz3
137.0385,19.5753,"Indeno(1,2,3-cd)pyrene",mz3
111.0804,9.5525,2-Methylphenol-1,mz3
111.0804,9.6378,4-Methylphenol-1,mz3
109.0478,5.322,3-Nitroaniline-1,mz3
109.0478,6.5531,4-Nitroaniline-1,mz3
120.0207,5.2494,Nitrobenzene,mz3
120.0207,14.058,Nitrobenzene-2,mz3
140.0299,5.026,2-Nitrophenol-1,mz3
269.838,6.1694,Pentachlorophenol,mz3
152.0617,6.4444,Phenanthrene,mz3
95.0447,5.8677,Phenol-1,mz3
199.9184,4.0548,"2,4,5-Trichlorophenol-1",mz3
126.0463,16.3338,Benzo(b)fluoranthene,mz3
94.0135,14.7176,bis(2-Chloroethyl)ether-1,mz3
93.0334,6.3826,bis(2-Chloro-1-methylethyl)ether,mz3
227.0809,12.8792,Chrysene,mz3
143.9527,3.6622,"1,3-Dichlorobenzene-1",mz3
143.9527,6.156,"1,4-Dichlorobenzene-2",mz3
164.0421,4.5639,Dimethyl phthalate,mz3
92.0255,4.6066,"2,6-Dinitrotoluene-1",mz3
186.157,7.8711,bis(2-Ethylhexyl)phthalate-1,mz3
287.8042,5.8818,Hexachlorobenzene,mz3
234.8439,3.9211,Hexachlorocyclopentadiene,mz3
117.8313,20.5846,Hexachloroethane,mz3
96.0933,9.6522,Isophorone,mz3
120.0207,7.7184,Nitrobenzene-1,mz3
170.0792,6.8229,N-Nitrosodiphenylamine-1,mz3
201.0701,9.2624,Pyrene,mz3
85.9312,3.2345,Bromobenzene,mz3
126.9505,12.2624,Bromochloromethane,mz3
126.6474,19.0212,Bromodichloromethane,mz3
253.5541,19.7777,Bromoform,mz3
92.0621,11.3193,n-Butylbenzene,mz3
92.0621,19.1335,sec-Butylbenzene,mz3
92.0621,19.367,tert-Butylbenzene,mz3
122.8973,3.2345,Carbon tetrachloride,mz3
111.0099,4.3949,Chlorobenzene,mz3
118.7836,9.5262,Chloroform,mz3
125.0385,4.7715,2-Chlorotoluene,mz3
125.0385,5.5875,4-Chlorotoluene,mz3
127.666,3.2727,Dibromochloromethane,mz3
160.6582,19.2143,"1,2-Dibromo-3-chloropropane",mz3
107.7949,19.7135,"1,2-Dibromoethane",mz3
105.9373,3.2322,Dibromomethane,mz3
143.9529,3.2075,"1,3-Dichlorobenzene-2",mz3
143.9529,3.239,"1,4-Dichlorobenzene-3",mz3
97.9498,3.2929,"1,1-Dichloroethene",mz3
97.9498,3.0234,"cis-1,2-Dichloroethene",mz3
97.9498,3.0346,"trans-1,2-Dichloroethene",mz3
95.9762,3.0324,"1,2-Dichloropropane",mz3
95.9762,3.2075,"1,3-Dichloropropane",mz3
95.9762,3.239,"2,2-Dichloropropane",mz3
105.0658,9.5194,Ethylbenzene,mz3
226.8379,3.2325,Hexachlorobutadiene,mz3
93.07,9.5262,Isopropylbenzene,mz3
93.0698,9.6312,p-Isopropyltoluene,mz3
127.0543,3.0933,Naphthalene,mz3
93.07,9.6205,n-Propylbenzene,mz3
117.07,9.5324,Styrene,mz3
116.9061,3.2367,"1,1,1,2-Tetrachloroethane",mz3
132.9002,3.2322,"1,1,2,2-Tetrachloroethane",mz3
128.9062,3.2345,Tetrachloroethene,mz3
97.1012,9.6182,Toluene,mz3
185.9211,3.0282,"1,2,3-Trichlorobenzene",mz3
185.9211,3.2348,"1,2,4-Trichlorobenzene-1",mz3
118.9032,3.2345,"1,1,1-Trichloroethane",mz3
129.7753,4.1795,"1,1,2-Trichloroethane",mz3
128.9914,3.026,Trichloroethene,mz3
120.0934,9.5279,"1,2,4-Trimethylbenzene",mz3
120.0934,9.6357,"1,3,5-Trimethylbenzene",mz3
105.0699,9.5346,o-Xylene,mz3
105.0699,9.6289,m-Xylene,mz3
105.0699,9.9032,p-Xylene,mz3
204.9778,5.0548,"1-Chloro-2,4-dinitrobenzene",mz3
204.9778,5.1693,"1-Chloro-3,4-dinitrobenzene",mz3
156.9928,3.4313,1-Chloro-2-nitrobenzene,mz3
156.9928,3.456,1-Chloro-4-nitrobenzene,mz3
154.0058,3.7785,2-Chloro-6-nitrotoluene,mz3
154.0058,3.8189,4-Chloro-2-nitrotoluene,mz3
154.0058,4.1109,4-Chloro-3-nitrotoluene,mz3
144.961,3.938,"2,3-Dichloronitrobenzene",mz3
144.961,4.167,"2,4-Dichloronitrobenzene",mz3
144.961,4.1827,"3,5-Dichloronitrobenzene",mz3
144.961,4.2828,"3,4-Dichloronitrobenzene",mz3
144.961,4.3367,"2,5-Dichloronitrobenzene",mz3
204.8764,5.2714,"2,3,5,6-Tetrachloronitrobenzene",mz3
204.8764,5.6125,"2,3,4,5-Tetrachloronitrobenzene",mz3
142.9449,4.4977,"1,2,3-Trichloro-4-nitrobenzene",mz3
142.9449,4.8328,"1,2,4-Trichloro-5-nitrobenzene",mz3
142.9449,5.0683,"2,4,6-Trichloronitrobenzene",mz3
128.0623,8.6363,2-Chlorophenyl-4'-nitrophenyl ether,mz3
138.0573,8.8331,3-Chlorophenyl-4'-nitrophenyl ether,mz3
128.0623,9.0769,4-Chlorophenyl-4'-nitrophenyl ether,mz3
280.9967,10.9663,"2,4-Dichlorophenyl-3'-methyl-4'-nitrophenyl ether",mz3
284.9777,10.0271,"2,6-Dichlorophenyl-4'-nitrophenyl ether",mz3
284.9777,10.3024,"3,5-Dichlorophenyl-4'-nitrophenyl ether",mz3
284.9777,10.4169,"2,5-Dichlorophenyl-4'-nitrophenyl ether",mz3
284.9777,10.8575,"2,3-Dichlorophenyl-4'-nitrophenyl ether",mz3
284.9777,11.1331,"3,4-Dichlorophenyl-4'-nitrophenyl ether",mz3
185.0602,7.1368,4-Nitrophenyl phenyl ether,mz3
286.943,11.4817,"2,4,6-Trichlorophenyl-4'-nitrophenyl ether",mz3
286.9438,12.0485,"2,3,6-Trichlorophenyl-4'-nitrophenyl ether",mz3
318.9388,12.1787,"2,3,5-Trichlorophenyl-4'-nitrophenyl ether",mz3
318.9389,12.3224,"2,4,5-Trichlorophenyl-4'-nitrophenyl ether",mz3
197.9817,12.9921,"3,4,5-Trichlorophenyl-4'-nitrophenyl ether",mz3
318.9389,13.0999,"2,3,4-Trichlorophenyl-4'-nitrophenyl ether",mz3
173.046,6.1563,Atrazine,mz3
168.0892,8.2815,Diphenamid,mz3
86.0602,4.0653,EPTC,mz3
113.9357,5.4969,Ethoprop,mz3
109.0051,4.433,Mevinphos,mz3
199.089,7.3882,Prometryne,mz3
187.0624,6.2038,Propazine,mz3
226.1127,7.5946,Terbutryn,mz3
168.1146,6.5363,Atraton,mz3
265.0198,6.1918,Bromacil,mz3
127.0949,5.0375,Molinate,mz3
176.9607,9.12,Pronamide,mz3
160.0518,14.0523,Tricyclazole,mz3
186.9733,3.403,Dichlorvos,mz3
107.0237,14.6434,Fenarimol,mz3
155.0605,9.5631,Napropamide,mz3
155.0381,7.2609,Simetryn,mz3
162.0464,14.6502,Terbacil,mz3
209.1064,10.8558,o-aminoazotoluene,mz3
170.0915,9.1121,4-aminobiphenyl,mz3
92.0496,3.1684,4-chloroaniline-1,mz3
94.0652,5.1719,p-cresidine,mz3
121.0761,5.317,"2,4-diaminoanisole (as sulfate hydrate)",mz3
182.0964,10.8535,"4,4'-diaminodiphenylmethane",mz3
123.0872,5.3193,"2,4-diaminotoluene",mz3
260.024,12.7145,Benzoylprop ethyl,mz3
109.0635,6.8158,Caffeine,mz3
116.0622,7.2984,Carbaryl,mz3
158.964,3.799,o-Chlorophenyl thiourea,mz3
256.0156,13.1413,"3,3'-Dichlorobenzidine",mz3
186.0791,17.1748,"3,3'-Dimethoxybenzidine",mz3
213.1338,18.4252,"3,3'-Dimethylbenzidine-1",mz3
231.0087,8.723,Diuron,mz3
200.0525,6.8271,Monuron,mz3
395.1448,19.935,Rotenone,mz3
395.1448,20.2518,Rotenone-1,mz3
395.1448,20.7395,Rotenone-2,mz3
97.101,9.7827,Siduron,mz3
136.0759,6.2743,Aminocarb,mz3
225.0325,10.1412,Barban,mz3
171.0077,5.6311,Chlorpropham,mz3
119.0726,5.5435,Fenuron,mz3
233.0853,5.5031,Fluometuron,mz3
159.9716,7.7461,Linuron,mz3
97.0521,9.8184,Methomyl,mz3
150.0914,6.6197,Mexacarbate,mz3
190.9667,7.7393,Monuron TCA,mz3
218.0573,9.0452,Oxamyl,mz3
120.0807,4.6306,Propham,mz3
167.037,6.8452,baygon-1,mz3
188.9552,6.1881,Swep,mz3
265.0198,7.6574,Bromacil-1,mz3
192.1295,5.1873,Deet,mz3
85.076,11.9023,Hexazinone,mz3
144.0463,7.0768,Metribuzin,mz3
209.0304,8.0794,Triadimefon,mz3
90.0376,4.44,Butylate,mz3
186.0942,5.5024,Cycloate,mz3
146.1006,4.5448,Pebulate,mz3
90.0372,4.6224,Vernolate,mz3
85.0648,3.1862,Ethyl acetate,mz3
89.0597,4.8461,Ethyl propionate,mz3
115.0754,5.3623,Ethyl butyrate,mz3
88.0474,6.5436,Ethyl valerate,mz3
101.0599,8.0479,Ethyl caproate,mz3
101.0599,8.0457,Ethyl heptanoate,mz3
173.1421,8.2353,Ethyl caprylate,mz3
141.1274,3.7686,Ethyl pelargonate,mz3
155.1432,4.3275,Ethyl caprate,mz3
169.1588,4.8461,Ethyl undecanoate,mz3
183.1743,5.3465,Ethyl laurate,mz3
157.1224,6.5369,Ethyl myristate,mz3
88.052,8.2286,Ethyl palmitate,mz3
88.0519,10.3603,Ethyl stearate,mz3
117.0574,19.1182,Aldicarb sulfoxide,mz3
118.0362,18.666,Aldicarb sulfone,mz3
220.0999,23.6237,Oxamyl-1,mz3
132.0569,4.8198,methomyl-1,mz3
163.0753,19.2978,3-hydroxycarbofuran,mz3
142.0809,4.8939,aldicarb,mz3
111.0438,5.3426,baygon,mz3
121.065,6.0763,carbofuran,mz3
116.0617,7.2546,1-naphthol,mz3
109.0646,7.6154,methiocarb,mz3
309.807,8.7423,OCTACHLOROSTYRENE,mz3
388.8019,8.8981,oxychlordane,mz3
405.6848,8.2004,"2,3,4,6-tetrabromophenol",mz3
491.5875,11.8565,pentabromophenol,mz3
723.4285,22.2426,BDE-206,mz3
304.9034,10.6038,Parlar 26,mz3
374.8411,12.7118,Parlar 50,mz3
302.8878,14.1634,Parlar 62,mz3
135.0804,3.2714,"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",mz3
97.1012,17.4333,(-)-Menthol,mz3
209.0113,2.9422,Maltol,mz3
207.0321,4.5732,(+-)-Nicotine,mz3
167.0552,4.8138,Ethyl vanillin,mz3
125.0233,3.3286,Ethyl maltol,mz3
159.1168,18.1496,Glycerin ,mz3
147.0441,17.9981,Propylene glycol,mz3
111.0814,17.4356,Menthone ,mz3
325.6558,12.3149,"2,3,7,8-TCDD",mz3
308.7573,12.1824,"2,3,7,8-TCDF-1",mz3
357.9785,14.1604,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",mz3
393.8097,16.2231,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",mz3
377.8145,15.7059,"1,2,3,6,7,8-Hexachlorodibenzofuran",mz3
377.8145,16.0986,"1,2,3,7,8,9-Hexachlorodibenzofuran",mz3
377.8145,16.5597,"2,3,4,6,7,8-Hexachlorodibenzofuran",mz3
313.4218,17.4894,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",mz3
313.4218,18.2498,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",mz3
462.0531,19.187,OCDD,mz3
256.0158,13.9086,"3,3'-Dichlorobenzidine-1",mz3
158.0838,14.0772,"3,3'-Dimethoxybenzidine-1",mz3
213.1339,6.3176,"3,3'-Dimethylbenzidine",mz3
187.1118,19.6965,"3,3'-Dimethyl-4,4'-diaminodiphenylmethane",mz3
268.0345,8.0592,"4,4'-Methylenebis(2-chloroaniline)",mz3
144.0775,5.2866,2-Naphthylamine,mz3
106.0734,19.5034,"4,4'-Oxydianiline",mz3
187.0754,9.2267,"4,4'-Thiodianiline",mz3
109.0604,3.7968,o-Toluidine,mz3
121.0842,9.0753,"2,4,5-Trimethylaniline",mz3
160.0839,19.6763,p-Aminoazobenzene,mz3
170.0919,5.5242,2-Aminobiphenyl,mz3
121.0605,6.6594,o-Anisidine,mz3
140.0263,5.318,3-Chloro-o-toluidine,mz3
111.1169,3.2147,n-dodecane,mz3
111.1169,3.8101,n-tridecane,mz3
111.1169,4.367,n-tetradecane,mz3
111.1169,4.8841,n-pentadecane,mz3
111.1169,5.3758,n-hexadecane,mz3
111.1169,5.9298,n-heptadecane,mz3
111.1168,6.5925,n-octadecane,mz3
111.1169,7.3889,n-nonadecane,mz3
111.1169,8.303,n-icosane,mz3
111.1169,10.1147,n-henicosane,mz3
111.1169,10.4443,n-docosane,mz3
111.1169,11.5222,n-tricosane,mz3
111.1169,12.7727,n-tetracosane,mz3
111.1169,13.9694,n-pentacosane,mz3
111.1169,15.1458,n-hexacosane,mz3
111.1169,16.7187,n-heptacosane,mz3
111.1169,15.1377,n-octacosane,mz3
141.6958,21.2457,n-triacontane,mz3
160.0518,6.35,"1,4-Naphthoquinone",mz3
110.1045,11.7898,p-Phenylenediamine,mz3
106.0413,11.5422,Acetophenone,mz3
224.1024,12.409,2-Acetylaminofluorene,mz3
170.0921,9.2923,4-Aminobiphenyl-1,mz3
319.0763,10.3927,Aramite,mz3
319.0762,10.6394,Aramite-1,mz3
211.0351,6.6207,"2-sec-Butyl-4,6-dinitrophenol",mz3
109.0604,3.8216,m-Cresol,mz3
116.9061,3.2503,"2,6-Dichlorophenol",mz3
226.1293,10.6147,p-Dimethylaminoazobenzene,mz3
257.128,16.661,"7,12-Dimethylbenz(a)anthracene",mz3
169.02,4.633,m-Dinitrobenzene,mz3
99.0441,9.8866,Ethyl methacrylate,mz3
210.8912,16.6094,Hexachlorophene,mz3
210.8438,3.2571,Hexachloropropene,mz3
161.0597,4.2807,Isosafrole,mz3
161.0597,3.7812,Isosafrole-1,mz3
162.1359,17.8421,Methapyrilene,mz3
267.1169,18.3072,3-Methylcholanthrene,mz3
96.057,9.8888,Methyl methacrylate,mz3
98.0621,19.5245,Methyl methanesulfonate,mz3
144.0763,5.3314,1-Naphthylamine,mz3
144.0763,5.9728,2-Naphthylamine-1,mz3
100.095,3.5915,N-Nitrosodi-n-butylamine,mz3
100.095,3.5915,N-Nitrosodiethylamine,mz3
113.0387,4.9606,N-Nitrosomorpholine,mz3
101.0388,4.2829,N-Nitrosopyrrolidine,mz3
101.0388,3.7857,N-Nitrosopyrrolidine-1,mz3
153.0612,5.401,5-Nitro-o-toluidine,mz3
253.8428,4.9875,Pentachlorobenzene,mz3
203.8447,6.2822,Pentachloroethane,mz3
234.844,6.2822,Pentachloronitrobenzene,mz3
137.0836,5.9413,Phenacetin,mz3
95.0685,9.0749,2-Picoline,mz3
176.9496,6.4784,Pronamide-1,mz3
104.0621,4.2807,Safrole,mz3
104.0621,3.7812,Safrole-1,mz3
